Name,Platform,Genre,Critic_Score,User_Score,Rating
Madden NFL 15,1.0,0.9090909090909092,0.788235294117647,0.6483516483516484,0.2
Conflict: Desert Storm,0.4375,0.7272727272727273,0.49411764705882355,0.8901098901098901,1.0
Mario Party 7,0.25,0.2727272727272727,0.6,0.8131868131868132,0.2
Dragon Quest V: Hand of the Heavenly Bride,0.125,0.6363636363636364,0.8352941176470589,0.8791208791208791,0.4
Smuggler's Run,0.4375,0.5454545454545454,0.7764705882352941,0.6923076923076923,1.0
Fight Night Round 3,0.4375,0.18181818181818182,0.8352941176470589,0.8351648351648351,1.0
Need for Speed: Most Wanted,0.875,0.5454545454545454,0.8235294117647058,0.8791208791208791,1.0
Carnival Games: Mini Golf,0.75,0.9090909090909092,0.2941176470588235,0.5714285714285714,0.2
Pokemon Mystery Dungeon: Explorers of Sky,0.125,0.6363636363636364,0.48235294117647054,0.9340659340659341,0.2
LEGO Pirates of the Caribbean: The Video Game,0.75,0.0,0.7058823529411764,0.7142857142857142,0.4
Stuntman,0.4375,0.5454545454545454,0.6823529411764706,0.5714285714285714,1.0
Tom Clancy's Rainbow Six 3,0.9375,0.7272727272727273,0.8588235294117647,0.8791208791208791,0.8
LEGO Harry Potter: Years 1-4,0.875,0.0,0.7764705882352941,0.8241758241758241,0.4
Spider-Man 2: Enter: Electro,0.375,0.0,0.7176470588235294,0.901098901098901,0.2
Guitar Hero 5,0.75,0.2727272727272727,0.8941176470588236,0.7032967032967034,1.0
Wolfenstein: The New Order,0.5625,0.7272727272727273,0.7764705882352941,0.8351648351648351,0.8
Mafia II,0.875,0.0,0.7176470588235294,0.8021978021978021,0.8
BioShock 2,0.5,0.7272727272727273,0.8823529411764705,0.846153846153846,0.8
Dark Cloud,0.4375,0.6363636363636364,0.788235294117647,0.846153846153846,1.0
Warcraft III: The Frozen Throne,0.3125,1.0,0.8823529411764705,0.9340659340659341,1.0
Active Life: Outdoor Challenge,0.75,0.9090909090909092,0.6588235294117647,0.8351648351648351,0.2
Tom Clancy's Ghost Recon Advanced Warfighter,0.875,0.7272727272727273,0.9058823529411765,0.8241758241758241,1.0
MVP Baseball 2005,0.4375,0.9090909090909092,0.8705882352941176,0.8901098901098901,0.2
Uncharted: Golden Abyss,0.6875,0.7272727272727273,0.788235294117647,0.7582417582417582,1.0
Go Vacation,0.75,0.2727272727272727,0.6,0.8021978021978021,0.4
Pro Evolution Soccer 2013,0.5,0.9090909090909092,0.8117647058823529,0.6813186813186813,0.2
Dishonored,0.5,0.0,0.8941176470588236,0.8131868131868132,0.8
Mario Golf: Toadstool Tour,0.25,0.9090909090909092,0.7999999999999999,0.8241758241758241,0.2
Call of Duty: Black Ops II,0.3125,0.7272727272727273,0.7176470588235294,0.4065934065934066,0.8
Resident Evil: The Umbrella Chronicles,0.75,0.0,0.7294117647058823,0.7802197802197801,0.8
The Simpsons Skateboarding,0.4375,0.9090909090909092,0.2941176470588235,0.4945054945054945,1.0
Donkey Kong Country: Tropical Freeze,0.8125,0.36363636363636365,0.8235294117647058,0.9230769230769231,0.2
Fight Night Round 4,0.5,0.18181818181818182,0.8823529411764705,0.7802197802197801,1.0
Super Monkey Ball 2,0.25,0.4545454545454546,0.8705882352941176,0.8791208791208791,0.2
Pac-Man World 2,0.4375,0.0,0.7058823529411764,0.8021978021978021,0.2
MySims Kingdom,0.75,0.8181818181818182,0.7411764705882352,0.8351648351648351,0.2
Dead Space 2,0.875,0.7272727272727273,0.9058823529411765,0.8901098901098901,0.8
The Simpsons Game,0.4375,0.0,0.6470588235294118,0.846153846153846,1.0
The Simpsons Game,0.125,0.0,0.6588235294117647,0.7472527472527472,1.0
Football Manager 2012,0.3125,0.9090909090909092,0.8352941176470589,0.8241758241758241,0.2
Ni no Kuni: Wrath of the White Witch,0.5,0.6363636363636364,0.8470588235294118,0.8901098901098901,0.4
SoulCalibur II,0.25,0.18181818181818182,0.9411764705882352,0.9450549450549449,1.0
Call of Duty 3,0.5,0.7272727272727273,0.788235294117647,0.7032967032967034,1.0
Tokyo Xtreme Racer Zero,0.4375,0.5454545454545454,0.7411764705882352,0.9230769230769231,0.2
Red Faction II,0.4375,0.7272727272727273,0.8352941176470589,0.8571428571428572,0.8
Madden NFL 2001,0.4375,0.9090909090909092,0.9176470588235294,0.7912087912087912,0.2
Star Wars: The Force Unleashed II,0.5,0.0,0.5882352941176471,0.6923076923076923,1.0
Rock Band 2,0.5,0.2727272727272727,0.9176470588235294,0.8131868131868132,1.0
Final Fantasy: Crystal Chronicles,0.25,0.6363636363636364,0.788235294117647,0.8351648351648351,1.0
Medal of Honor: Frontline,0.9375,0.7272727272727273,0.7999999999999999,0.7032967032967034,1.0
Madden NFL 09,0.4375,0.9090909090909092,0.6352941176470588,0.7142857142857142,0.2
Dead Rising 2,0.875,0.0,0.7764705882352941,0.7032967032967034,0.8
Mafia II,0.5,0.0,0.7294117647058823,0.7912087912087912,0.8
Batman: Arkham Knight,1.0,0.0,0.8470588235294118,0.6703296703296703,0.8
Dirge of Cerberus: Final Fantasy VII,0.4375,0.7272727272727273,0.5176470588235293,0.7032967032967034,1.0
Sonic Rivals 2,0.625,0.5454545454545454,0.5529411764705882,0.8021978021978021,0.2
Resistance 3,0.5,0.7272727272727273,0.8235294117647058,0.8021978021978021,0.8
Drawn To Life: SpongeBob SquarePants Edition,0.125,0.09090909090909091,0.6470588235294118,0.5494505494505494,0.2
007: Quantum of Solace,0.875,0.0,0.6117647058823529,0.7252747252747251,1.0
Major League Baseball 2K5,0.4375,0.9090909090909092,0.8117647058823529,0.7582417582417582,0.2
Fight Night 2004,0.4375,0.18181818181818182,0.8470588235294118,0.9340659340659341,1.0
LEGO Star Wars III: The Clone Wars,0.875,0.0,0.7294117647058823,0.8021978021978021,0.4
Tom Clancy's Splinter Cell: Pandora Tomorrow,0.9375,0.0,0.9411764705882352,0.8901098901098901,1.0
Call of Duty Black Ops: Declassified,0.6875,0.0,0.23529411764705882,0.4725274725274725,0.8
Tom Clancy's Ghost Recon: Future Soldier,0.875,0.7272727272727273,0.7764705882352941,0.7362637362637362,0.8
Fight Night Round 3,0.875,0.18181818181818182,0.8588235294117647,0.9120879120879122,1.0
Xenogears,0.375,0.6363636363636364,0.8352941176470589,0.8681318681318682,1.0
Super Scribblenauts,0.125,0.4545454545454546,0.7999999999999999,0.846153846153846,0.4
Super Monkey Ball,0.25,0.4545454545454546,0.8705882352941176,0.8131868131868132,0.2
SoulCalibur IV,0.5,0.18181818181818182,0.8470588235294118,0.8131868131868132,1.0
Mario Superstar Baseball,0.25,0.9090909090909092,0.7411764705882352,0.8901098901098901,0.2
Battlefield: Bad Company,0.875,0.7272727272727273,0.8235294117647058,0.7912087912087912,1.0
Homefront,0.875,0.7272727272727273,0.6705882352941176,0.6043956043956044,0.8
Onimusha 3: Demon Siege,0.4375,0.0,0.8470588235294118,0.8901098901098901,0.8
Red Dead Revolver,0.4375,0.7272727272727273,0.7058823529411764,0.8021978021978021,0.8
Resident Evil: Outbreak,0.4375,0.0,0.6823529411764706,0.8571428571428572,0.8
Mass Effect 2,0.5,0.6363636363636364,0.9529411764705883,0.8791208791208791,0.8
LEGO Battles: Ninjago,0.125,1.0,0.5411764705882353,0.7032967032967034,0.2
NBA 2K14,0.5625,0.9090909090909092,0.8470588235294118,0.6593406593406593,0.2
SingStar Pop,0.4375,0.2727272727272727,0.7058823529411764,0.7692307692307692,0.4
Disney Infinity,0.875,0.0,0.7176470588235294,0.6593406593406593,0.4
My Word Coach,0.125,0.2727272727272727,0.6823529411764706,0.6923076923076923,0.2
Tiger Woods PGA Tour 2005,0.4375,0.9090909090909092,0.8823529411764705,0.846153846153846,0.2
NCAA Football 2003,0.4375,0.9090909090909092,0.9176470588235294,0.8901098901098901,0.2
Star Wars: The Force Unleashed II,0.875,0.0,0.5647058823529412,0.5714285714285714,1.0
Frogger 2: Swampy's Revenge,0.375,0.0,0.7529411764705882,0.8131868131868132,0.2
WWE SmackDown vs Raw 2008,0.875,0.18181818181818182,0.6823529411764706,0.6923076923076923,1.0
Kinect Joy Ride,0.875,0.5454545454545454,0.45882352941176474,0.4945054945054945,0.2
Smarty Pants,0.75,0.2727272727272727,0.6117647058823529,0.7802197802197801,0.2
Classic NES Series: Super Mario Bros.,0.1875,0.36363636363636365,0.8352941176470589,0.8901098901098901,0.2
Anno 2070,0.3125,1.0,0.8235294117647058,0.7142857142857142,1.0
Hasbro Family Game Night,0.75,0.4545454545454546,0.5882352941176471,0.7692307692307692,0.2
Sonic Rivals,0.625,0.5454545454545454,0.6,0.8021978021978021,0.2
BioShock,0.5,0.7272727272727273,0.9529411764705883,0.901098901098901,0.8
Mass Effect 3,0.5,0.6363636363636364,0.9411764705882352,0.5494505494505494,0.8
Cabela's Big Game Hunter,0.4375,0.9090909090909092,0.5411764705882353,0.8021978021978021,1.0
SimCity (2013),0.3125,0.8181818181818182,0.6,0.18681318681318684,0.4
The Legend of Zelda: The Minish Cap,0.1875,0.0,0.8941176470588236,0.9340659340659341,0.2
NFL Street,0.4375,0.9090909090909092,0.788235294117647,0.9230769230769231,0.2
Dead Space 2,0.5,0.7272727272727273,0.8941176470588236,0.8681318681318682,0.8
Tiger Woods PGA Tour 09 All-Play,0.75,0.9090909090909092,0.7999999999999999,0.901098901098901,0.2
Metal Gear Rising: Revengeance,0.5,0.0,0.788235294117647,0.8131868131868132,0.8
Rayman Raving Rabbids,0.75,0.2727272727272727,0.7411764705882352,0.8131868131868132,0.2
Dragon Quest Monsters: Joker 2,0.125,0.6363636363636364,0.7529411764705882,0.7472527472527472,0.2
UFC Undisputed 2010,0.5,0.18181818181818182,0.8470588235294118,0.7362637362637362,1.0
Medal of Honor: Warfighter,0.5,0.0,0.49411764705882355,0.6043956043956044,0.8
Sonic's Ultimate Genesis Collection,0.875,0.2727272727272727,0.7764705882352941,0.8791208791208791,0.4
Diablo III,0.875,0.6363636363636364,0.8705882352941176,0.6703296703296703,0.8
Twisted Metal: Black,0.4375,0.5454545454545454,0.9176470588235294,0.8681318681318682,0.8
NASCAR 2005: Chase for the Cup,0.4375,0.5454545454545454,0.8705882352941176,0.8681318681318682,0.2
Fight Night Round 4,0.875,0.18181818181818182,0.8705882352941176,0.8351648351648351,1.0
Spider-Man: The Movie,0.9375,0.0,0.7764705882352941,0.7692307692307692,0.2
LEGO Star Wars II: The Original Trilogy,0.625,0.0,0.8235294117647058,0.8901098901098901,0.4
Dead Space,0.875,0.0,0.8941176470588236,0.901098901098901,0.8
LEGO Indiana Jones 2: The Adventure Continues,0.75,0.0,0.6941176470588235,0.6153846153846153,0.4
Ridge Racer,0.625,0.5454545454545454,0.8823529411764705,0.846153846153846,0.2
Sonic Advance 3,0.1875,0.36363636363636365,0.7764705882352941,0.8681318681318682,0.2
Colin McRae Rally 3,0.4375,0.5454545454545454,0.8588235294117647,0.7912087912087912,0.2
Forza Horizon 2,1.0,0.5454545454545454,0.8588235294117647,0.846153846153846,0.4
Madden NFL 2002,0.375,0.9090909090909092,0.8823529411764705,0.8241758241758241,0.2
Dynasty Warriors 5,0.4375,0.0,0.6588235294117647,0.9120879120879122,1.0
Injustice: Gods Among Us,0.875,0.18181818181818182,0.7999999999999999,0.8131868131868132,1.0
Far Cry 2,0.5,0.0,0.8470588235294118,0.6483516483516484,0.8
Yoshi's New Island,0.0,0.36363636363636365,0.6,0.6153846153846153,0.2
True Crime: Streets of LA,0.9375,0.0,0.7529411764705882,0.8021978021978021,0.8
Ryse: Son of Rome,1.0,0.0,0.5529411764705882,0.6153846153846153,0.8
Mortal Kombat X,1.0,0.18181818181818182,0.8588235294117647,0.7472527472527472,0.8
Rise of the Tomb Raider,1.0,0.09090909090909091,0.8588235294117647,0.8241758241758241,0.8
Sonic Generations,0.875,0.36363636363636365,0.7529411764705882,0.8571428571428572,0.2
Dave Mirra Freestyle BMX 2,0.4375,0.9090909090909092,0.7999999999999999,0.8351648351648351,1.0
Bakugan: Battle Brawlers,0.125,0.0,0.5529411764705882,0.6813186813186813,0.2
LEGO Indiana Jones: The Original Adventures,0.4375,0.0,0.7529411764705882,0.8681318681318682,0.4
Deus Ex: Human Revolution,0.875,0.7272727272727273,0.8941176470588236,0.8571428571428572,0.8
Final Fantasy XII: Revenant Wings,0.125,0.6363636363636364,0.7999999999999999,0.6153846153846153,0.4
Call of Duty: Black Ops,0.75,0.7272727272727273,0.788235294117647,0.5824175824175823,0.8
Deus Ex: Human Revolution,0.5,0.7272727272727273,0.8941176470588236,0.846153846153846,0.8
Star Wars Knights of the Old Republic II: The Sith Lords,0.9375,0.6363636363636364,0.8588235294117647,0.8901098901098901,1.0
The Sims 2,0.625,0.8181818181818182,0.6117647058823529,0.7032967032967034,1.0
Dead Rising 2,0.5,0.0,0.788235294117647,0.6813186813186813,0.8
Ridge Racer 7,0.5,0.5454545454545454,0.7647058823529411,0.7252747252747251,0.2
Tom Clancy's Ghost Recon 2,0.9375,0.7272727272727273,0.788235294117647,0.9230769230769231,1.0
Need for Speed: The Run,0.875,0.0,0.6470588235294118,0.6043956043956044,1.0
Crash Bandicoot 2: N-Tranced,0.1875,0.36363636363636365,0.7294117647058823,0.8021978021978021,0.2
Titanfall,0.875,0.7272727272727273,0.8235294117647058,0.5934065934065934,0.8
Dead to Rights,0.4375,0.7272727272727273,0.7058823529411764,0.9230769230769231,0.8
WWE '13,0.5,0.0,0.7411764705882352,0.8351648351648351,1.0
Hasbro Family Game Night 2,0.75,0.2727272727272727,0.5882352941176471,0.6373626373626373,0.2
Gardening Mama,0.125,0.4545454545454546,0.5529411764705882,0.9670329670329672,0.2
Burnout Paradise,0.875,0.5454545454545454,0.8823529411764705,0.7032967032967034,0.4
Middle-Earth: Shadow of Mordor,1.0,0.0,0.8705882352941176,0.8241758241758241,0.8
MotorStorm: Pacific Rift,0.5,0.5454545454545454,0.8117647058823529,0.8241758241758241,1.0
Samurai Warriors,0.4375,0.0,0.7058823529411764,0.901098901098901,1.0
Battlefield 4,0.3125,0.7272727272727273,0.7999999999999999,0.6043956043956044,0.8
Gears of War 4,1.0,0.7272727272727273,0.8352941176470589,0.6263736263736264,0.8
FIFA Soccer 08,0.625,0.9090909090909092,0.7764705882352941,0.7582417582417582,0.2
FIFA Soccer 09,0.625,0.9090909090909092,0.8352941176470589,0.9230769230769231,0.2
FIFA Soccer 08,0.875,0.9090909090909092,0.8117647058823529,0.8131868131868132,0.2
Test Drive,0.4375,0.5454545454545454,0.7058823529411764,0.7582417582417582,1.0
Devil May Cry 4,0.875,0.0,0.8352941176470589,0.8241758241758241,0.8
Tom Clancy's Rainbow Six: Vegas 2,0.5,0.7272727272727273,0.7999999999999999,0.8131868131868132,0.8
Metroid: Other M,0.75,0.0,0.7764705882352941,0.6593406593406593,1.0
Crysis 2,0.875,0.0,0.8352941176470589,0.7692307692307692,0.8
Chrono Trigger,0.125,0.6363636363636364,0.9294117647058823,0.9230769230769231,0.4
Marvel vs. Capcom 3: Fate of Two Worlds,0.5,0.18181818181818182,0.8352941176470589,0.7472527472527472,1.0
Doom 3,0.9375,0.7272727272727273,0.8823529411764705,0.7582417582417582,0.8
Tom Clancy's Rainbow Six: Siege,1.0,0.7272727272727273,0.7176470588235294,0.7032967032967034,0.8
F1 2010,0.5,0.5454545454545454,0.8352941176470589,0.8021978021978021,0.2
Monster Hunter Freedom,0.625,0.6363636363636364,0.6823529411764706,0.8901098901098901,1.0
Donkey Kong Jungle Beat,0.25,0.36363636363636365,0.788235294117647,0.8571428571428572,0.4
Need for Speed Carbon,0.4375,0.5454545454545454,0.7176470588235294,0.8681318681318682,0.4
Lost Planet: Extreme Condition,0.875,0.7272727272727273,0.7764705882352941,0.7252747252747251,1.0
Max Payne 2: The Fall of Max Payne,0.4375,0.7272727272727273,0.7058823529411764,0.846153846153846,0.8
Battlefield: Bad Company,0.5,0.7272727272727273,0.8352941176470589,0.8351648351648351,1.0
MVP Baseball 2004,0.4375,0.9090909090909092,0.9058823529411765,0.8901098901098901,0.2
Alan Wake,0.875,0.0,0.8235294117647058,0.8351648351648351,1.0
Metroid Prime 2: Echoes,0.25,0.7272727272727273,0.9294117647058823,0.9120879120879122,1.0
Corvette,0.4375,0.5454545454545454,0.5176470588235293,0.6593406593406593,0.2
WWE SmackDown vs Raw 2008,0.5,0.18181818181818182,0.7176470588235294,0.7472527472527472,1.0
Skylanders SWAP Force,0.875,0.36363636363636365,0.8235294117647058,0.5714285714285714,0.4
Grand Theft Auto: Chinatown Wars,0.125,0.0,0.9411764705882352,0.8571428571428572,0.8
UFC Undisputed 2010,0.875,0.18181818181818182,0.8352941176470589,0.6813186813186813,1.0
World of Warcraft: Wrath of the Lich King,0.3125,0.6363636363636364,0.9176470588235294,0.7692307692307692,1.0
NFL 2K3,0.4375,0.9090909090909092,0.9411764705882352,0.7582417582417582,0.2
Assassin's Creed III: Liberation,0.6875,0.0,0.6705882352941176,0.7362637362637362,0.8
Your Shape: Fitness Evolved,0.875,0.9090909090909092,0.7058823529411764,0.7692307692307692,0.2
Need for Speed Underground Rivals,0.625,0.5454545454545454,0.7176470588235294,0.8791208791208791,0.2
Rage,0.5,0.7272727272727273,0.7999999999999999,0.6263736263736264,0.8
LEGO Harry Potter: Years 1-4,0.5,0.0,0.7764705882352941,0.8241758241758241,0.4
Madagascar,0.4375,0.36363636363636365,0.6588235294117647,0.7582417582417582,0.4
The Witcher 3: Wild Hunt,1.0,0.6363636363636364,0.9176470588235294,0.956043956043956,0.8
Turok: Evolution,0.4375,0.7272727272727273,0.5647058823529412,0.7472527472527472,0.8
[Prototype],0.875,0.0,0.7647058823529411,0.8021978021978021,0.8
Burnout 3: Takedown,0.9375,0.5454545454545454,0.9529411764705883,0.7362637362637362,1.0
The Beatles: Rock Band,0.875,0.2727272727272727,0.8941176470588236,0.8901098901098901,1.0
NBA Live 07,0.4375,0.9090909090909092,0.5882352941176471,0.6043956043956044,0.2
Yoshi's Woolly World,0.8125,0.36363636363636365,0.7647058823529411,0.8791208791208791,0.2
Skylanders Giants,0.875,0.0,0.788235294117647,0.6703296703296703,0.4
SingStar '80s,0.4375,0.2727272727272727,0.7647058823529411,0.8571428571428572,1.0
Tekken 6,0.875,0.18181818181818182,0.788235294117647,0.7142857142857142,1.0
Assassin's Creed Syndicate,1.0,0.0,0.7647058823529411,0.6153846153846153,0.8
Pokemon Ranger: Guardian Signs,0.125,0.6363636363636364,0.6470588235294118,0.846153846153846,0.2
LEGO Batman: The Videogame,0.5,0.0,0.7294117647058823,0.7912087912087912,0.4
Crysis 2,0.5,0.0,0.8470588235294118,0.7362637362637362,0.8
Pirates of the Caribbean: The Curse of the Black Pearl,0.1875,0.36363636363636365,0.4235294117647058,0.6263736263736264,0.2
Namco Museum DS,0.125,0.2727272727272727,0.6352941176470588,0.5934065934065934,0.2
Deal or No Deal,0.75,0.2727272727272727,0.5058823529411764,0.4945054945054945,0.2
Transformers,0.4375,0.7272727272727273,0.7294117647058823,0.8901098901098901,1.0
Dying Light,1.0,0.0,0.7176470588235294,0.8021978021978021,0.8
Fallout 4,0.3125,0.6363636363636364,0.8352941176470589,0.5384615384615384,0.8
Sonic Colors,0.125,0.36363636363636365,0.7764705882352941,0.8131868131868132,0.2
Assassin's Creed: Rogue,0.5,0.0,0.6941176470588235,0.7692307692307692,0.8
EA Playground,0.75,0.9090909090909092,0.6235294117647059,0.7802197802197801,0.2
The Elder Scrolls Online,1.0,0.6363636363636364,0.7529411764705882,0.8681318681318682,0.8
Champions of Norrath,0.4375,0.6363636363636364,0.8470588235294118,0.8681318681318682,1.0
Manhunt,0.4375,0.0,0.7411764705882352,0.8571428571428572,0.8
Need for Speed Carbon,0.75,0.5454545454545454,0.6352941176470588,0.7472527472527472,0.4
Silent Hill 2,0.4375,0.0,0.8941176470588236,0.9230769230769231,0.8
Castlevania: Symphony of the Night,0.375,0.36363636363636365,0.9411764705882352,0.9780219780219781,1.0
Guitar Hero: Aerosmith,0.75,0.2727272727272727,0.7058823529411764,0.7362637362637362,1.0
The LEGO Movie Videogame,0.875,0.0,0.6588235294117647,0.7362637362637362,0.4
The Sims 2: Nightlife,0.3125,0.8181818181818182,0.7411764705882352,0.6703296703296703,1.0
Dark Souls II,0.5,0.6363636363636364,0.9176470588235294,0.8351648351648351,1.0
Kid Icarus: Uprising,0.0,0.0,0.8235294117647058,0.901098901098901,0.4
Pokemon Mystery Dungeon: Gates to Infinity,0.0,0.6363636363636364,0.5411764705882353,0.6373626373626373,0.2
LEGO Batman: The Videogame,0.4375,0.0,0.7529411764705882,0.9230769230769231,0.4
NBA 2K9,0.875,0.9090909090909092,0.8352941176470589,0.7362637362637362,0.2
Tony Hawk's Underground,0.9375,0.9090909090909092,0.8470588235294118,0.9450549450549449,1.0
Metal Gear Solid V: Ground Zeroes,0.5625,0.0,0.7294117647058823,0.6263736263736264,0.8
.hack//Infection Part 1,0.4375,0.6363636363636364,0.7294117647058823,0.8791208791208791,1.0
Jillian Michaels' Fitness Ultimatum 2009,0.75,0.9090909090909092,0.19999999999999996,0.16483516483516483,0.2
Valkyria Chronicles,0.5,0.6363636363636364,0.8588235294117647,0.8901098901098901,1.0
WWE '12,0.875,0.18181818181818182,0.6823529411764706,0.6373626373626373,1.0
Sonic Adventure DX: Director's Cut,0.25,0.36363636363636365,0.5176470588235293,0.8131868131868132,0.2
Battle Arena Toshinden,0.375,0.18181818181818182,0.6588235294117647,0.6373626373626373,1.0
WWE '13,0.875,0.0,0.7647058823529411,0.8241758241758241,1.0
Final Fantasy X / X-2 HD Remaster,0.5,0.6363636363636364,0.8470588235294118,0.8791208791208791,1.0
Need for Speed Rivals,0.5,0.5454545454545454,0.788235294117647,0.4835164835164836,0.4
EA Sports Active 2,0.75,0.9090909090909092,0.7764705882352941,0.8351648351648351,0.2
Rockstar Games presents Table Tennis,0.75,0.9090909090909092,0.6470588235294118,0.5824175824175823,0.2
Football Manager 2011,0.3125,0.9090909090909092,0.8470588235294118,0.8681318681318682,0.2
Tamagotchi Connection: Corner Shop,0.125,0.8181818181818182,0.5411764705882353,0.7912087912087912,0.2
Tomb Raider: Underworld,0.5,0.0,0.7294117647058823,0.7362637362637362,1.0
LEGO Battles,0.125,1.0,0.6117647058823529,0.9230769230769231,0.2
NBA Live 2001,0.375,0.9090909090909092,0.8588235294117647,0.8241758241758241,0.2
Saints Row IV,0.5,0.0,0.7411764705882352,0.6373626373626373,0.8
Star Wars: The Force Unleashed,0.4375,0.0,0.6470588235294118,0.7582417582417582,1.0
SOCOM: U.S. Navy SEALs Confrontation,0.5,0.7272727272727273,0.5882352941176471,0.7032967032967034,0.8
Need for Speed: Most Wanted,0.875,0.5454545454545454,0.8235294117647058,0.8791208791208791,1.0
Pokemon XD: Gale of Darkness,0.25,0.6363636363636364,0.6,0.8571428571428572,0.2
Black,0.4375,0.7272727272727273,0.7764705882352941,0.8681318681318682,0.8
Tom Clancy's Rainbow Six: Vegas,0.5,0.7272727272727273,0.8588235294117647,0.7802197802197801,0.8
LittleBigPlanet PS Vita,0.6875,0.36363636363636365,0.8823529411764705,0.8901098901098901,0.2
Pokemon Super Mystery Dungeon,0.0,0.6363636363636364,0.6588235294117647,0.9120879120879122,0.2
RollerCoaster Tycoon 2,0.3125,1.0,0.7176470588235294,0.8791208791208791,0.2
Lara Croft Tomb Raider: The Angel of Darkness,0.4375,0.0,0.45882352941176474,0.6263736263736264,1.0
Tom Clancy's Splinter Cell: Pandora Tomorrow,0.4375,0.0,0.8705882352941176,0.8901098901098901,1.0
Ratchet: Deadlocked,0.4375,0.7272727272727273,0.7999999999999999,0.9230769230769231,1.0
Winter Sports: The Ultimate Challenge,0.75,0.9090909090909092,0.45882352941176474,0.6923076923076923,0.2
Baldur's Gate: Dark Alliance,0.4375,0.6363636363636364,0.8705882352941176,0.8571428571428572,1.0
Oddworld: Abe's Oddysee,0.375,0.36363636363636365,0.8470588235294118,0.9340659340659341,1.0
Ridge Racer V,0.4375,0.0,0.7647058823529411,0.7912087912087912,0.2
WWE SmackDown vs. Raw 2009,0.4375,0.18181818181818182,0.7647058823529411,0.7032967032967034,1.0
Star Wars Episode III: Revenge of the Sith,0.9375,0.0,0.5647058823529412,0.8351648351648351,1.0
[Prototype],0.5,0.0,0.7764705882352941,0.7912087912087912,0.8
FIFA Street,0.5,0.9090909090909092,0.7411764705882352,0.6483516483516484,0.2
Frogger: The Great Quest,0.4375,0.36363636363636365,0.22352941176470587,0.4505494505494505,0.2
Madden NFL 17,1.0,0.9090909090909092,0.8235294117647058,0.5934065934065934,0.2
Ninja Gaiden,0.9375,0.0,0.9176470588235294,0.9120879120879122,0.8
Crash Bandicoot: The Wrath of Cortex,0.9375,0.36363636363636365,0.6705882352941176,0.8351648351648351,0.2
Driv3r,0.4375,0.5454545454545454,0.5176470588235293,0.5494505494505494,0.8
Assassin's Creed: Bloodlines,0.625,0.0,0.5882352941176471,0.7362637362637362,0.8
LEGO The Lord of the Rings,0.875,0.0,0.788235294117647,0.8791208791208791,0.4
Hyrule Warriors,0.8125,0.0,0.7411764705882352,0.8571428571428572,1.0
Donkey Kong Country 2,0.1875,0.36363636363636365,0.788235294117647,0.9450549450549449,0.2
Guitar Hero: Aerosmith,0.875,0.2727272727272727,0.6705882352941176,0.6813186813186813,1.0
Need for Speed Carbon,0.5,0.5454545454545454,0.7294117647058823,0.7472527472527472,0.4
Ben 10: Protector of Earth,0.75,0.0,0.5882352941176471,0.7912087912087912,0.4
2010 FIFA World Cup South Africa,0.5,0.9090909090909092,0.8117647058823529,0.8021978021978021,0.2
Tales of Xillia,0.5,0.6363636363636364,0.7647058823529411,0.846153846153846,1.0
Diddy Kong Racing DS,0.125,0.5454545454545454,0.5882352941176471,0.7692307692307692,0.2
Mario Power Tennis,0.25,0.9090909090909092,0.788235294117647,0.8791208791208791,0.2
Golden Sun: The Lost Age,0.1875,0.6363636363636364,0.8588235294117647,0.989010989010989,0.2
Max Payne,0.9375,0.7272727272727273,0.8941176470588236,0.8571428571428572,0.8
NBA 2K2,0.4375,0.9090909090909092,0.8941176470588236,0.8021978021978021,0.2
Cars,0.4375,0.5454545454545454,0.6823529411764706,0.8681318681318682,0.2
Fuzion Frenzy,0.9375,0.2727272727272727,0.6705882352941176,0.7032967032967034,0.2
Call of Duty: Finest Hour,0.9375,0.7272727272727273,0.7058823529411764,0.8021978021978021,1.0
Final Fantasy IV,0.125,0.8181818181818182,0.8470588235294118,0.7912087912087912,0.4
Star Wars: Battlefront II,0.625,0.7272727272727273,0.6588235294117647,0.8791208791208791,1.0
Super Street Fighter IV: 3D Edition,0.0,0.18181818181818182,0.8470588235294118,0.8351648351648351,1.0
Sly Cooper and the Thievius Raccoonus,0.4375,0.36363636363636365,0.8588235294117647,0.8901098901098901,0.2
WWE 2K16,0.5625,0.9090909090909092,0.7058823529411764,0.7582417582417582,1.0
Dino Crisis 2,0.375,0.0,0.8588235294117647,0.9340659340659341,0.8
Need for Speed Underground,0.25,0.5454545454545454,0.8235294117647058,0.9340659340659341,0.2
Naruto Shippuden: Ultimate Ninja Storm 2,0.5,0.18181818181818182,0.7411764705882352,0.8571428571428572,1.0
Medal of Honor: Airborne,0.5,0.7272727272727273,0.7294117647058823,0.7802197802197801,1.0
Battlefield: Hardline,1.0,0.7272727272727273,0.6823529411764706,0.5054945054945054,0.8
Bayonetta,0.5,0.0,0.8705882352941176,0.7912087912087912,0.8
Boom Blox,0.75,0.4545454545454546,0.8470588235294118,0.8901098901098901,0.2
The Lord of the Rings: The Fellowship of the Ring,0.4375,0.0,0.5411764705882353,0.5054945054945054,1.0
The Sims 2: Castaway,0.75,0.8181818181818182,0.7058823529411764,0.846153846153846,1.0
